,Country,Year,No_TB,Per_TBwithHIV,Per_TBwithHIV_tested,Per_TBwithHIV_CPT,Per_TBwithHIV_ART,Per_new_RRorMDR_TBres,No_RRorMDR_TBres,Per_success_treat_oldTBcases,Per_success_treat_newTBcases,Prevalence_female_smoking,Prevalence_male_smoking,Alcohol_consumption_liters_per_cap,Diabetes_mortality_rate,Hospital_density,Healthposts_density,Heathcentres_density,Per_cleanwater_access,Per_sanitation_access,Life_expectancy,Per_urban_pop_2010,Per_childbelow5_underweight,Pop,Pop_under_15,Pop_over_60
303,AZE,2012,8140,96,1.6,,49,47,669,74,83,0.4,48.6,,14.6,,,,,,72,,,9309,22.25,8.24
304,AZE,2013,8597,97,1.6,,60,76,,73,82,,,,,7.97,,7.44,,,72,,4.9,9413,22.2,8.5
305,AZE,2014,7539,93,2.1,,68,,,,,,,,,,,,,,,,,,,
306,AZE,2015,,,,,,,,,,0.4,46.5,,,,,,87,89.3,,,,,,
307,AZE,2020,,,,,,,,,,0.4,43.3,,,,,,,,,,,,,
308,AZE,2025,,,,,,,,,,0.3,40.6,,,,,,,,,,,,,
309,BHS,1990,,,,,,,,,,,,,,,,,,,72,,,256,32.43,6.52
310,BHS,1991,,,,,,,,,,,,,,,,,,,,,,261,32.14,6.61
311,BHS,1992,,,,,,,,,,,,,,,,,,,,,,266,31.92,6.7
312,BHS,1993,,,,,,,,,,,,,,,,,,,,,,271,31.75,6.8
313,BHS,1994,,,,,,,,,,,,,,,,,,,,,,276,31.57,6.92
314,BHS,1995,,,,,,,,,,,,,,,,,,,,,,280,31.34,7.07
315,BHS,1996,,,,,,,,,0,,,,,,,,,,,,,284,31.06,7.24
316,BHS,1997,,,,,,,,,77,,,,,,,,,,,,,287,30.74,7.44
317,BHS,1998,,,,,,,,,72,,,,,,,,,,,,,290,30.34,7.66
318,BHS,1999,,,,,,,,,66,,,,,,,,,,,,,293,29.85,7.9
319,BHS,2000,,,,,,,,,,,,,45.6,,,,96.6,88.6,73,,,298,29.28,8.15
320,BHS,2001,,,,,,,,,64,,,,,,,,,,,,,303,28.6,8.41
321,BHS,2002,,,,,,,,,59,,,,,,,,,,,,,309,27.86,8.68
322,BHS,2003,38,89,35,100,100,,,,62,,,,,,,,,,,,,316,27.08,8.95
323,BHS,2004,53,,,,,,,,62,,,,,,,,,,,,,322,26.31,9.21
324,BHS,2005,50,,,,,,,75,52,,,,,,,,,,,,,329,25.56,9.44
325,BHS,2006,64,95,54,,,,,20,74,,,,,,,,,,,,,336,24.86,9.64
326,BHS,2007,48,98,26,0,33,92,0,100,64,,,,,,,,,,,,,342,24.19,9.83
327,BHS,2008,51,88,38,59,65,96,1,33,70,,,,,,,,,,,,,348,23.57,10.02
328,BHS,2009,46,100,33,40,67,,3,80,76,,,,,,,,,,,,,354,23.01,10.25
329,BHS,2010,32,100,48,31,75,95,5,100,69,,,,,,43.75,0,,,,82.5,,360,22.49,10.52
330,BHS,2011,42,100,29,42,67,97,6,100,65,,,,,,,,,,,,,366,22.03,10.85
331,BHS,2012,32,100,25,38,62,84,3,,84,,,,42.3,,,,,,75,,,372,21.62,11.24
332,BHS,2013,33,100,30,30,50,62,2,,76,,,,,1.06,39.75,0,,,76,,,377,21.3,11.7
333,BHS,2014,50,56,36,40,80,84,0,,,,,,,,,,,,,,,,,
334,BHS,2015,,,,,,,,,,,,,,,,,98.4,92,,,,,,
335,BHR,1990,,,,,,,,,,,,,,,,,94.9,99,73,,,496,32.7,3.71
336,BHR,1991,,,,,,,,,,,,,,,,,,,,,,510,32.2,3.71
337,BHR,1992,,,,,,,,,,,,,,,,,,,,,,523,31.57,3.74
338,BHR,1993,,,,,,,,,,,,,,,,,,,,,,536,30.93,3.78
339,BHR,1994,,,,,,,,,,,,,,,,,,,,,,549,30.47,3.83
340,BHR,1995,,,,,,,,,,,,,,,,,,,,,,564,30.26,3.86
341,BHR,1996,,,,,,,,,21,,,,,,,,,,,,,580,30.32,3.88
342,BHR,1997,,,,,,,,,,,,,,,,,,,,,,597,30.55,3.9
343,BHR,1998,,,,,,,,,13,,,,,,,,,,,,,618,30.82,3.89
344,BHR,1999,,,,,,,,,95,,,,,,,,,,,,,641,30.96,3.87
345,BHR,2000,,,,,,,,,73,4.8,18.2,,75.9,,,,98.9,99.1,74,,,668,30.85,3.81
346,BHR,2001,,,,,,,,,87,,,,,,,,,,,,,699,30.55,3.73
347,BHR,2002,,,,,,,,,88,,,,,,,,,,,,,733,30.1,3.63
348,BHR,2003,261,,,,,,,,97,,,,,,,,,,,,,772,29.4,3.52
349,BHR,2004,244,61,3.3,,,,,,93,,,,,,,,,,,,,821,28.32,3.44
350,BHR,2005,280,46,4.7,0,0,2,4,,94,5.6,25,,,,,,,,,,,880,26.91,3.4
351,BHR,2006,278,60,4.2,0,0,2,2,,97,,,,,,,,,,,,,951,25.17,3.4
352,BHR,2007,296,69,3.4,0,,,,,52,,,,,,,,,,,,,1032,23.31,3.43
353,BHR,2008,304,72,3.2,0,14,9.2,0,,66,,,,,,,,,,,,,1116,21.66,3.47
354,BHR,2009,326,79,3.1,0,12,15,0,,99,,,,,,,,,,,,,1192,20.48,3.49
355,BHR,2010,246,65,3.7,0,0,70,0,,96,6.5,34.8,,,,,,,,,88.5,,1252,19.87,3.48
356,BHR,2011,225,66,4.7,0,43,99,18,,61,,,,,,,,,,,,,1293,19.81,3.44
357,BHR,2012,225,82,0.54,0,100,,4,,44,6.9,40.1,,91,,,,,,77,,,1318,20.16,3.38
358,BHR,2013,209,71,6.8,0,0,,6,,,,,,,,,,,,77,,,1332,20.7,3.3
359,BHR,2015,,,,,,,,,,7.6,48.8,,,,,,100,99.2,,,,,,
360,BHR,2020,,,,,,,,,,9,67.5,,,,,,,,,,,,,
361,BHR,2025,,,,,,,,,,10.8,86.1,,,,,,,,,,,,,
362,BGD,1990,,,,,,,,,,,,,,,,,68.1,34.4,60,,,107000,42.05,5.71
363,BGD,1991,,,,,,,,,,,,,,,,,,,,,,110000,41.68,5.74
364,BGD,1992,,,,,,,,,,,,,,,,,,,,,,112000,41.26,5.77
365,BGD,1993,,,,,,,,,,,,,,,,,,,,,,115000,40.79,5.8
366,BGD,1994,,,,,,,,,,,,,,,,,,,,,,117000,40.3,5.84
367,BGD,1995,,,,,,,,75,71,,,,,,,,,,,,,120000,39.79,5.89
368,BGD,1996,,,,,,,,57,63,,,,,,,,,,,,,122000,39.26,5.94
369,BGD,1997,,,,,,,,58,73,,,,,,,,,,,,,125000,38.71,6
370,BGD,1998,,,,,,,,74,77,,,,,,,,,,,,,128000,38.11,6.06
371,BGD,1999,,,,,,,,64,79,,,,,,,,,,,,,130000,37.53,6.13
372,BGD,2000,,,,,,,,72,81,6.3,63.7,,25.7,,,,76,45.4,65,,,132000,36.97,6.2
373,BGD,2001,,,,,,,,,83,,,,,,,,,,,,,135000,36.43,6.27
374,BGD,2002,,,,,,,,69,84,,,,,,,,,,,,,137000,35.88,6.35
375,BGD,2003,88156,,,,,,,73,85,,,,,,,,,,,,40.9,139000,35.35,6.42
376,BGD,2004,99428,,,,,,,81,90,,,,,,,,,,,,42.7,141000,34.83,6.49
377,BGD,2005,123118,0,,,,,,80,90,3,54.2,,,,,,,,,,39.2,143000,34.31,6.55
378,BGD,2006,145186,,,,,,,77,91,,,,,,,,,,,,39.8,145000,33.77,6.6
379,BGD,2007,147342,,,,,,,79,90,,,,,,,,,,,,41.3,147000,33.25,6.65
380,BGD,2008,153915,,100,57,59,,,,91,,,,,,,,,,,,,148000,32.72,6.69
381,BGD,2009,160875,0.9,0.09,100,100,,,81,91,,,,,,,,,,,,,150000,32.2,6.74
382,BGD,2010,158698,1.1,0.22,100,100,,351,80,91,1.4,46.6,,,,6.54,0.02,,,,30.5,,151000,31.67,6.79
383,BGD,2011,159023,1.2,2.8,100,100,0.09,519,82,91,,,,,,,,,,,,36.8,153000,31.11,6.83
384,BGD,2012,173619,1.2,3,100,100,0.09,901,82,92,1.1,43.7,,29.8,,,,,,70,,,155000,30.57,6.89
385,BGD,2013,190891,1.1,3.3,90,100,0.42,,86,93,,,,,0.17,6.21,0.02,,,71,,35.1,156595,30,7
386,BGD,2014,196797,0.56,4.1,100,100,12,994,,,,,,,,,,,,,,,,,
387,BGD,2015,,,,,,,,,,0.7,39.8,,,,,,86.9,60.6,,,,,,
388,BGD,2020,,,,,,,,,,0.3,34.3,,,,,,,,,,,,,
389,BGD,2025,,,,,,,,,,0.2,29.5,,,,,,,,,,,,,
390,BRB,1990,,,,,,,,,,,,,,,,,96.1,80,74,,,259,23.98,13.42
391,BRB,1991,,,,,,,,,,,,,,,,,,,,,,260,23.66,13.5
392,BRB,1992,,,,,,,,,,,,,,,,,,,,,,261,23.42,13.64
393,BRB,1993,,,,,,,,,,,,,,,,,,,,,,262,23.25,13.82
394,BRB,1994,,,,,,,,,,,,,,,,,,,,,,262,23.09,14.02
395,BRB,1995,,,,,,,,,,,,,,,,,,,,,,263,22.93,14.23
396,BRB,1996,,,,,,,,,100,,,,,,,,,,,,,264,22.74,14.46
397,BRB,1997,,,,,,,,,83,,,,,,,,,,,,,265,22.55,14.69
398,BRB,1998,,,,,,,,,,,,,,,,,,,,,,265,22.35,14.9
399,BRB,1999,,,,,,,,,,,,,,,,,,,,,,266,22.13,15.04
400,BRB,2000,,,,,,,,,,1.8,13.8,,49.9,,,,97.6,86.8,75,,,267,21.9,15.08
401,BRB,2001,,,,,,,,,,,,,,,,,,,,,,268,21.66,15.01
402,BRB,2002,,,,,,,,,,,,,,,,,,,,,,270,21.4,14.85
403,BRB,2003,,,,,,,,100,100,,,,,,,,,,,,,271,21.14,14.64
404,BRB,2004,19,,,,,,,,,,,,,,,,,,,,,272,20.86,14.47
405,BRB,2005,,,25,,,,,,93,1.4,13.5,,,,,,,,,,,274,20.59,14.38
406,BRB,2006,5,100,40,100,100,,,,100,,,,,,,,,,,,,275,20.31,14.4
407,BRB,2007,16,50,25,100,100,100,8,,100,,,,,,,,,,,,,276,20.04,14.5
408,BRB,2008,3,100,67,100,100,,,,100,,,,,,,,,,,,,278,19.77,14.69
409,BRB,2009,2,100,0,,,0,0,,100,,,,,,,,,,,,,279,19.53,14.91
410,BRB,2010,6,100,33,0,100,0,0,,100,1.2,13.2,,,,4.02,0,,,,32.1,,280,19.32,15.17
411,BRB,2011,0,,,,,,0,,,,,,,,,,,,,,,282,19.14,15.46
412,BRB,2012,4,50,100,0,100,0,0,,100,1.1,13.2,,42.8,,,,,,78,,3.5,283,18.99,15.78
413,BRB,2013,4,50,100,0,100,0,0,,100,,,,,1.05,3.86,0,,,78,,,285,18.9,16.1
414,BRB,2014,5,40,100,0,100,100,0,,,,,,,,,,,,,,,,,
415,BRB,2015,,,,,,,,,,0.9,13.1,,,,,,99.7,96.2,,,,,,
416,BRB,2020,,,,,,,,,,0.8,13,,,,,,,,,,,,,
417,BRB,2025,,,,,,,,,,0.7,13.2,,,,,,,,,,,,,
418,BLR,1990,,,,,,,,,,,,,,,,,99.5,95.1,71,,,10260,23.07,16.53
419,BLR,1991,,,,,,,,,,,,,,,,,,,,,,10271,22.97,16.8
420,BLR,1992,,,,,,,,,,,,,,,,,,,,,,10265,22.81,17.02
421,BLR,1993,,,,,,,,,,,,,,,,,,,,,,10246,22.57,17.2
422,BLR,1994,,,,,,,,,,,,,,,,,,,,,,10220,22.24,17.4
423,BLR,1995,,,,,,,,,,,,,,,,,,,,,,10189,21.83,17.65
424,BLR,1996,,,,,,,,,85,,,,,,,,,,,,,10156,21.31,17.97
425,BLR,1997,,,,,,,,,,,,,,,,,,,,,,10121,20.71,18.34
426,BLR,1998,,,,,,,,,,,,,,,,,,,,,,10081,20.04,18.7
427,BLR,1999,,,,,,,,,,,,,,,,,,,,,,10035,19.34,18.98
428,BLR,2000,,,,,,,,,,13.4,64.1,,5.1,,,,99.5,94.8,69,,,9981,18.64,19.13
429,BLR,2001,,,,,,,,,,,,,,,,,,,,,,9920,17.94,19.12
430,BLR,2002,,,,,,,,,,,,,,,,,,,,,,9853,17.24,18.99
431,BLR,2003,5963,,,,,,,,73,,,,,,,,,,,,,9784,16.59,18.78
432,BLR,2004,6490,99,1.2,,,,,,74,,,,,,,,,,,,,9720,16.01,18.59
433,BLR,2005,6357,,,,,,,,93,12.3,57.6,,,,,,,,,,1.3,9665,15.54,18.48
434,BLR,2006,6065,,,,,92,651,64,80,,,,,,,,,,,,,9620,15.19,18.47
435,BLR,2007,5756,100,2.6,,,94,870,62,82,,,,,,,,,,,,,9585,14.96,18.55
436,BLR,2008,5483,95,3,,,93,923,59,80,,,,,,,,,,,,,9556,14.84,18.7
437,BLR,2009,5511,95,3.6,,,96,,42,77,,,,,,,,,,,,,9526,14.81,18.86
438,BLR,2010,5554,93,3.7,,,90,,48,78,11.4,51.3,,,,14.98,2.79,,,,74.6,,9491,14.85,19.02
439,BLR,2011,5118,100,4.2,,29,94,,29,71,,,,,,,,,,,,,9450,14.95,19.16
440,BLR,2012,5246,100,4.4,,67,90,,69,85,11,49.4,,1.9,,,,,,72,,,9405,15.1,19.31
441,BLR,2013,4859,100,5.1,,76,95,,71,87,,,,,7.45,15.36,2.86,,,72,,,9357,15.3,19.5
442,BLR,2014,4274,100,6.3,100,70,97,,,,,,,,,,,,,,,,,,
443,BLR,2015,,,,,,,,,,10.6,46.2,,,,,,99.7,94.3,,,,,,
444,BLR,2020,,,,,,,,,,9.8,41.7,,,,,,,,,,,,,
445,BLR,2025,,,,,,,,,,9.2,37.6,,,,,,,,,,,,,
446,BEL,1990,,,,,,,,,,,,,,,,,100,99.5,76,,,9978,18.05,20.61
447,BEL,1991,,,,,,,,,,,,,,,,,,,,,,10011,18.02,20.79
448,BEL,1992,,,,,,,,,,,,,,,,,,,,,,10050,18.01,20.97
449,BEL,1993,,,,,,,,,,,,,,,,,,,,,,10091,18.02,21.15
450,BEL,1994,,,,,,,,,,,,,,,,,,,,,,10130,18.01,21.31
451,BEL,1995,,,,,,,,,,,,,,,,,,,,,,10162,17.99,21.47
452,BEL,1996,,,,,,,,,,,,,,,,,,,,,,10187,17.93,21.6
453,BEL,1997,,,,,,,,,,,,,,,,,,,,,,10206,17.86,21.73
454,BEL,1998,,,,,,,,,,,,,,,,,,,,,,10223,17.76,21.84
455,BEL,1999,,,,,,,,57,60,,,,,,,,,,,,,10242,17.66,21.92
456,BEL,2000,,,,,,,,62,66,24.3,35.6,,9.3,,,,100,99.5,78,,,10268,17.56,21.96
457,BEL,2001,,,,,,,,60,64,,,,,,,,,,,,,10301,17.46,21.97
458,BEL,2002,,,,,,,,76,69,,,,,,,,,,,,,10339,17.36,21.94
459,BEL,2003,1128,,,,,,,63,73,,,,,,,,,,,,,10385,17.27,21.92
460,BEL,2004,1226,61,7.1,,,,,33,60,,,,,,,,,,,,,10441,17.18,21.94
461,BEL,2005,1144,82,5.5,,,89,13,38,58,22.7,32.1,,,,,,,,,,,10508,17.08,22.03
462,BEL,2006,1127,82,5.9,,,,23,42,61,,,,,,,,,,,,,10588,16.99,22.21
463,BEL,2007,1028,85,6,,,,14,35,68,,,,,,,,,,,,,10678,16.9,22.47
464,BEL,2008,1006,91,6.1,,,,22,29,45,,,,,,,,,,,,,10773,16.83,22.76
465,BEL,2009,994,94,4.6,,,,12,67,78,,,,,,,,,,,,,10862,16.78,23.06
466,BEL,2010,1086,89,6.8,,,97,24,64,78,21.3,29.1,,,,,,,,,97.6,,10941,16.78,23.34
467,BEL,2011,1019,83,5.2,,,94,17,61,80,,,,,,,,,,,,,11007,16.81,23.58
468,BEL,2012,987,56,7.7,,,95,25,72,77,20.9,28,,6.7,,,,,,80,,,11060,16.88,23.81
469,BEL,2013,981,50,7.3,,,95,15,72,79,,,,,,,,,,80,,,11104,17,24
470,BEL,2014,959,52,7.6,,,95,12,,,,,,,,,,,,,,,,,
471,BEL,2015,,,,,,,,,,20,26.5,,,,,,100,99.5,,,,,,
472,BEL,2020,,,,,,,,,,18.9,24.2,,,,,,,,,,,,,
473,BEL,2025,,,,,,,,,,17.8,22.2,,,,,,,,,,,,,
474,BLZ,1990,,,,,,,,,,,,,,,,,72.9,75.9,71,,,188,43.46,6.06
475,BLZ,1991,,,,,,,,,,,,,,,,,,,,,,191,43.33,6.11
476,BLZ,1992,,,,,,,,,,,,,,,,,,,,,,195,43.23,6.16
477,BLZ,1993,,,,,,,,,,,,,,,,,,,,,,198,43.12,6.2
478,BLZ,1994,,,,,,,,,,,,,,,,,,,,,,202,42.94,6.23
479,BLZ,1995,,,,,,,,23,52,,,,,,,,,,,,,207,42.66,6.24
480,BLZ,1996,,,,,,,,,,,,,,,,,,,,,,212,42.26,6.23
481,BLZ,1997,,,,,,,,,,,,,,,,,,,,,,218,41.78,6.21
482,BLZ,1998,,,,,,,,,,,,,,,,,,,,,,225,41.25,6.17
483,BLZ,1999,,,,,,,,100,88,,,,,,,,,,,,,232,40.72,6.11
484,BLZ,2000,,,,,,,,,78,,,,54,,,,85.1,82.7,72,,,239,40.21,6.05
485,BLZ,2001,,,,,,,,,66,,,,,,,,,,,,,245,39.74,5.97
486,BLZ,2002,,,,,,,,,85,,,,,,,,,,,,,252,39.28,5.89
487,BLZ,2003,105,84,12,36,27,,,71,89,,,,,,,,,,,,,258,38.83,5.8
488,BLZ,2004,83,82,16,100,36,,,82,52,,,,,,,,,,,,,265,38.38,5.73
489,BLZ,2005,106,100,24,68,68,0,0,86,70,,,,,,,,,,,,,272,37.91,5.67
490,BLZ,2006,87,97,12,10,50,,,,,,,,,,,,,,,,4.9,279,37.44,5.62
491,BLZ,2007,63,100,16,100,100,,1,,46,,,,,,,,,,,,,286,36.96,5.59
492,BLZ,2008,88,100,20,100,100,,1,,83,,,,,,,,,,,,,294,36.47,5.58
493,BLZ,2009,94,95,19,100,100,1.2,1,,,,,,,,,,,,,,,301,35.97,5.59
494,BLZ,2010,145,98,20,100,100,,0,0,0,,,,,,12.84,12.84,,,,45,,309,35.45,5.62
495,BLZ,2011,76,84,38,,100,,0,,,,,,,,,,,,,,6.2,316,34.93,5.67
496,BLZ,2012,84,100,23,100,100,0,0,,55,,,,66.8,,,,,,75,,,324,34.4,5.74
497,BLZ,2013,124,98,21,84,100,8,3,67,36,,,,,2.11,12.05,12.05,,,75,,,332,33.9,5.8
498,BLZ,2014,87,72,40,100,100,6.1,0,,,,,,,,,,,,,,,,,
499,BLZ,2015,,,,,,,,,,,,,,,,,99.5,90.5,,,,,,
500,BEN,1990,,,,,,,,,,,,,,,,,57.1,6.8,53,,,5001,45.99,5.11
501,BEN,1991,,,,,,,,,,,,,,,,,,,,,,5183,45.9,5.04
502,BEN,1992,,,,,,,,,,,,,,,,,,,,,,5378,45.74,4.97
503,BEN,1993,,,,,,,,,,,,,,,,,,,,,,5582,45.58,4.91
504,BEN,1994,,,,,,,,,,,,,,,,,,,,,,5787,45.45,4.85
505,BEN,1995,,,,,,,,67,71,,,,,,,,,,,,,5986,45.37,4.8
506,BEN,1996,,,,,,,,58,72,,,,,,,,,,,,,6176,45.37,4.75
507,BEN,1997,,,,,,,,60,72,,,,,,,,,,,,,6361,45.41,4.71
508,BEN,1998,,,,,,,,71,76,,,,,,,,,,,,,6546,45.46,4.67
509,BEN,1999,,,,,,,,68,77,,,,,,,,,,,,,6740,45.48,4.64
510,BEN,2000,,,,,,,,82,78,1.6,12.4,,50.2,,,,66,11.9,54,,,6949,45.43,4.61
511,BEN,2001,,,,,,,,76,79,,,,,,,,,,,,,7175,45.32,4.6
512,BEN,2002,,,,,,,,75,80,,,,,,,,,,,,,7415,45.15,4.59
513,BEN,2003,3180,,,,,,,76,81,,,,,,,,,,,,,7666,44.95,4.59
514,BEN,2004,3304,,,,,,,78,83,,,,,,,,,,,,,7923,44.73,4.58
515,BEN,2005,3457,15,11,,,1.1,28,81,87,1.3,13.8,,,,,,,,,,,8182,44.52,4.58
516,BEN,2006,3723,89,15,68,43,2.5,21,78,86,,,,,,,,,,,,20.2,8444,44.31,4.56
517,BEN,2007,3673,92,15,94,44,,,86,86,,,,,,,,,,,,,8707,44.09,4.55
518,BEN,2008,3977,96,17,97,40,0,4,77,87,,,,,,,,,,,,,8973,43.87,4.54
519,BEN,2009,3987,96,16,98,44,,19,80,88,,,,,,,,,,,,,9241,43.65,4.53
520,BEN,2010,3841,98,16,97,57,3.5,19,85,90,1.1,15.6,,,,,6.36,,,,41.9,,9510,43.42,4.53
521,BEN,2011,4320,99,17,98,74,0,26,84,89,,,,,,,,,,,,,9780,43.19,4.53
522,BEN,2012,4075,98,16,99,87,0.78,39,86,90,1.1,16.4,,48.1,,,,,,59,,,10051,42.95,4.54
523,BEN,2013,3957,94,16,97,89,1.9,14,90,89,,,,,0.41,,5.45,,,59,,,10323,42.7,4.6
524,BEN,2014,3977,96,,,,2.6,25,,,,,,,,,,,,,,,,,
525,BEN,2015,,,,,,,,,,1,17.7,,,,,,77.9,19.7,,,,,,
526,BEN,2020,,,,,,,,,,0.8,20.2,,,,,,,,,,,,,
527,BEN,2025,,,,,,,,,,0.7,23.1,,,,,,,,,,,,,
528,BTN,1990,,,,,,,,,,,,,,,,,72,18.9,53,,,536,43.58,4.92
529,BTN,1991,,,,,,,,,,,,,,,,,,,,,,535,43.69,5.02
530,BTN,1992,,,,,,,,,,,,,,,,,,,,,,528,43.84,5.13
531,BTN,1993,,,,,,,,,,,,,,,,,,,,,,519,43.98,5.25
532,BTN,1994,,,,,,,,,,,,,,,,,,,,,,512,44.02,5.38
533,BTN,1995,,,,,,,,59,97,,,,,,,,,,,,,509,43.88,5.5
534,BTN,1996,,,,,,,,,96,,,,,,,,,,,,,513,43.57,5.6
535,BTN,1997,,,,,,,,88,85,,,,,,,,,,,,,521,43.1,5.7
536,BTN,1998,,,,,,,,,90,,,,,,,,,,,,,534,42.46,5.78
537,BTN,1999,,,,,,,,87,85,,,,,,,,,,,,,549,41.62,5.84
538,BTN,2000,,,,,,,,,90,,,,30,,,,83.9,31,60,,,564,40.58,5.89
539,BTN,2001,,,,,,,,90,93,,,,,,,,,,,,,581,39.35,5.94
540,BTN,2002,,,,,,,,55,86,,,,,,,,,,,,,598,37.97,5.97
541,BTN,2003,1056,,,,,,,79,90,,,,,,,,,,,,,616,36.54,6.01
542,BTN,2004,1002,25,,,,,,82,82,,,,,,,,,,,,,634,35.2,6.06
543,BTN,2005,1018,25,0.4,0,0,0.65,2,75,82,,,,,,,,,,,,,650,33.99,6.13
544,BTN,2006,934,0,,,,,,75,86,,,,,,,,,,,,,666,32.94,6.22
545,BTN,2007,1008,0,,,,,,91,91,,,,,,,,,,,,,679,32.02,6.34
546,BTN,2008,985,6.9,2.9,0,100,1.8,7,79,91,,,,,,,,,,,,10.4,692,31.2,6.47
547,BTN,2009,1150,12,1.5,0,100,1.6,15,82,92,,,,,,,,,,,,,705,30.45,6.6
548,BTN,2010,1332,,,,,24,20,84,91,,,,,,26.45,1.65,,,,34.8,12.8,717,29.76,6.71
549,BTN,2011,1250,,,,,13,22,76,91,,,,,,,,,,,,,729,29.12,6.81
550,BTN,2012,1145,100,,,,12,16,35,92,,,,33.8,,,,,,68,,,742,28.53,6.9
551,BTN,2013,1115,100,0.09,0,100,44,65,60,91,,,,,1.72,25.47,1.59,,,68,,,754,28,7
552,BTN,2014,1082,65,1,0,100,84,61,,,,,,,,,,,,,,,,,
553,BTN,2015,,,,,,,,,,,,,,,,,100,50.4,,,,,,
554,BOL,1990,,,,,,,,,,,,,,,,,68.2,28.4,58,,,6794,41.01,5.84
555,BOL,1991,,,,,,,,,,,,,,,,,,,,,,6957,40.94,5.89
556,BOL,1992,,,,,,,,,,,,,,,,,,,,,,7123,40.9,5.93
557,BOL,1993,,,,,,,,,,,,,,,,,,,,,,7293,40.87,5.97
558,BOL,1994,,,,,,,,,,,,,,,,,,,,,,7464,40.83,6.01
559,BOL,1995,,,,,,,,66,62,,,,,,,,,,,,,7635,40.74,6.06
560,BOL,1996,,,,,,,,,71,,,,,,,,,,,,,7807,40.62,6.1
561,BOL,1997,,,,,,,,,77,,,,,,,,,,,,,7979,40.46,6.16
562,BOL,1998,,,,,,,,,62,,,,,,,,,,,,,8150,40.26,6.21
563,BOL,1999,,,,,,,,50,74,,,,,,,,,,,,,8322,40.05,6.26
564,BOL,2000,,,,,,,,61,79,26.4,50.9,,45.9,,,,78.6,37.7,63,,,8495,39.82,6.31
565,BOL,2001,,,,,,,,68,82,,,,,,,,,,,,,8669,39.57,6.35
566,BOL,2002,,,,,,,,69,84,,,,,,,,,,,,,8843,39.31,6.39
567,BOL,2003,10093,,,,,,,70,81,,,,,,,,,,,,,9017,39.02,6.44
568,BOL,2004,10004,,,,,,,65,74,,,,,,,,,,,,,9188,38.69,6.5
569,BOL,2005,9973,0,,,,,63,66,75,22.8,42.8,,,,,,,,,,,9355,38.32,6.57
570,BOL,2006,9200,,,,,,34,70,75,,,,,,,,,,,,,9517,37.9,6.65
571,BOL,2007,8701,4.1,0.28,,100,0,35,76,80,,,,,,,,,,,,,9676,37.44,6.75
572,BOL,2008,9224,5.3,3.9,84,16,,34,76,81,,,,,,,,,,,,4.5,9834,36.97,6.85
573,BOL,2009,9128,17,2.5,21,76,,71,78,85,,,,,,,,,,,,,9993,36.49,6.96
574,BOL,2010,8620,22,6.9,0,87,0,110,78,85,19.7,35.8,,,,14.82,9.44,,,,66.4,,10157,36.04,7.07
575,BOL,2011,8747,45,8.5,,36,1.7,83,73,82,,,,,,,,,,,,,10324,35.63,7.17
576,BOL,2012,8484,61,3.2,,100,22,179,76,84,18.6,33.6,,45,,,,,,68,,,10496,35.23,7.28
577,BOL,2013,8473,70,2.9,18,31,6.1,96,77,85,,,,,1.07,13.79,8.78,,,68,,,10671,34.9,7.4
578,BOL,2014,8201,77,4.1,48,68,4.3,110,,,,,,,,,,,,,,,,,
579,BOL,2015,,,,,,,,,,17.1,30.5,,,,,,90,50.3,,,,,,
580,BOL,2020,,,,,,,,,,15,26,,,,,,,,,,,,,
581,BOL,2025,,,,,,,,,,13.2,22.4,,,,,,,,,,,,,
582,BIH,1990,,,,,,,,,,,,,,,,,97.1,,73,,,4527,24.29,10.29
583,BIH,1991,,,,,,,,,,,,,,,,,,,,,,4374,23.92,10.72
584,BIH,1992,,,,,,,,,,,,,,,,,,,,,,4143,23.4,11.21
585,BIH,1993,,,,,,,,,,,,,,,,,,,,,,3883,22.76,11.79
586,BIH,1994,,,,,,,,,,,,,,,,,,,,,,3659,22.07,12.48
587,BIH,1995,,,,,,,,,97,,,,,,,,,,,,,3521,21.44,13.24
588,BIH,1996,,,,,,,,,57,,,,,,,,,,,,,3486,20.97,14.01
589,BIH,1997,,,,,,,,95,90,,,,,,,,,,,,,3536,20.66,14.73
590,BIH,1998,,,,,,,,85,88,,,,,,,,,,,,,3641,20.48,15.36
591,BIH,1999,,,,,,,,82,90,,,,,,,,,,,,,3752,20.33,15.91
592,BIH,2000,,,,,,,,93,94,35.9,57.7,,19.8,,,,97.5,94.9,75,,,3834,20.16,16.4
593,BIH,2001,,,,,,,,96,98,,,,,,,,,,,,,3879,19.95,16.86
594,BIH,2002,,,,,,,,93,95,,,,,,,,,,,,,3898,19.7,17.29
595,BIH,2003,1780,,,,,,,94,94,,,,,,,,,,,,,3896,19.44,17.7
596,BIH,2004,2382,,,,,,,92,98,,,,,,,,,,,,,3887,19.16,18.07
597,BIH,2005,2160,,,,,100,21,92,97,33.6,53.8,,,,,,,,,,,3880,18.9,18.41
598,BIH,2006,1800,,,,,100,7,95,97,,,,,,,,,,,,1.6,3875,18.65,18.71
599,BIH,2007,2400,0,,,,,8,92,97,,,,,,,,,,,,,3869,18.4,18.99
600,BIH,2008,1736,,,0,100,100,12,75,92,,,,,,,,,,,,,3861,18.13,19.25
